gene_id	transcript_id	cds_length	exon_length	unspliced_length
ENSG00000286549	ENST00000668861	0.0	587	60705
ENSG00000286594	ENST00000655224	0.0	1461	1809
ENSG00000286643	ENST00000653041	0.0	2138	11422
ENSG00000286717	ENST00000667151	0.0	2540	67520
ENSG00000286852	ENST00000660763	0.0	817	1058
ENSG00000286886	ENST00000658513	0.0	3765	26809
ENSG00000286902	ENST00000660906	0.0	693	3384
ENSG00000287066	ENST00000661484	0.0	632	2362
ENSG00000287082	ENST00000671443	0.0	1052	1323
ENSG00000287088	ENST00000658407	0.0	2227	2974
ENSG00000287109	ENST00000659278	0.0	3590	8559
ENSG00000287470	ENST00000656161	0.0	950	39775
ENSG00000287507	ENST00000660472	0.0	757	3347
ENSG00000287612	ENST00000661152	0.0	911	32070
ENSG00000287637	ENST00000663813	0.0	2260	29477
ENSG00000287801	ENST00000668921	0.0	1442	131708
ENSG00000288069	ENST00000670068	0.0	1237	18571
ENSG00000288094	ENST00000662613	0.0	1314	5086
ENSG00000288187	ENST00000671789	0.0	2391	2391
ENSG00000288266	ENST00000671754	0.0	836	836
ENSG00000288536	ENST00000674143	0.0	2624	36337
ENSG00000288555	ENST00000673983	0.0	2694	33989
ENSG00000288578	ENST00000673790	0.0	1034	20307
ENSG00000288711	ENST00000682732	0.0	922	14374
ENSG00000288842	ENST00000686985	0.0	1010	1010
ENSG00000288885	ENST00000693093	0.0	948	948
ENSG00000289001	ENST00000692721	0.0	677	677
ENSG00000289009	ENST00000686815	0.0	1823	1823
ENSG00000289144	ENST00000685999	0.0	1295	2087
ENSG00000289221	ENST00000691257	0.0	755	755
ENSG00000289224	ENST00000688872	0.0	1265	1983
ENSG00000289238	ENST00000687762	0.0	736	736
ENSG00000289322	ENST00000692249	0.0	1189	1189
ENSG00000289404	ENST00000692770	0.0	417	417
ENSG00000289421	ENST00000689761	0.0	411	10138
ENSG00000289445	ENST00000684917	0.0	1649	1649
ENSG00000289448	ENST00000689879	0.0	316	5992
ENSG00000289511	ENST00000690385	0.0	1871	1871
ENSG00000289513	ENST00000686319	0.0	1321	3128
ENSG00000289513	ENST00000700893	0.0	608	7701
ENSG00000289513	ENST00000701256	0.0	1646	8898
ENSG00000289513	ENST00000701512	0.0	2515	3139
ENSG00000289538	ENST00000691168	0.0	333	333
ENSG00000289538	ENST00000692486	0.0	418	24595
ENSG00000289538	ENST00000701898	0.0	349	24552
ENSG00000289538	ENST00000701963	0.0	571	24556
ENSG00000289546	ENST00000686536	0.0	1057	5401
ENSG00000289857	ENST00000701122	0.0	355	355
ENSG00000289899	ENST00000701473	0.0	413	53992
ENSG00000289905	ENST00000701545	0.0	493	493
ENSG00000289927	ENST00000701791	0.0	400	5639
ENSG00000289939	ENST00000701889	0.0	395	395
ENSG00000290523	ENST00000470054	0.0	1891	78084
ENSG00000290523	ENST00000474011	0.0	1482	39053
ENSG00000290541	ENST00000428301	0.0	1279	5232
ENSG00000290541	ENST00000436765	0.0	624	1447
ENSG00000290568	ENST00000447861	0.0	3260	13959
ENSG00000290568	ENST00000471407	0.0	665	9335
ENSG00000290568	ENST00000507941	0.0	1354	8092
ENSG00000290581	ENST00000442192	0.0	920	26082
ENSG00000291050	ENST00000416067	0.0	1624	61417
ENSG00000291050	ENST00000684989	0.0	975	61377
ENSG00000291050	ENST00000685532	0.0	879	61385
ENSG00000291050	ENST00000685666	0.0	789	61409
ENSG00000291050	ENST00000687488	0.0	858	61397
ENSG00000291050	ENST00000687537	0.0	808	61416
ENSG00000291050	ENST00000687888	0.0	1037	61374
ENSG00000291050	ENST00000688310	0.0	874	61392
ENSG00000291050	ENST00000688451	0.0	2067	61404
ENSG00000291050	ENST00000689141	0.0	850	61428
ENSG00000291050	ENST00000690061	0.0	855	61445
ENSG00000291050	ENST00000690096	0.0	684	61417
ENSG00000291050	ENST00000690389	0.0	2232	61411
ENSG00000291050	ENST00000690713	0.0	1489	61344
ENSG00000291050	ENST00000691190	0.0	814	61400
ENSG00000291050	ENST00000691834	0.0	1633	53542
ENSG00000291050	ENST00000692383	0.0	1113	61410
ENSG00000291050	ENST00000693307	0.0	1062	61413
ENSG00000291050	ENST00000700801	0.0	954	61409
ENSG00000291050	ENST00000700816	0.0	846	61409
ENSG00000291050	ENST00000700865	0.0	2162	43839
ENSG00000291050	ENST00000700896	0.0	1006	61369
ENSG00000291050	ENST00000700906	0.0	908	61417
ENSG00000291050	ENST00000701131	0.0	1428	61392
ENSG00000291050	ENST00000701235	0.0	384	48206
ENSG00000291050	ENST00000701285	0.0	1476	61372
ENSG00000291050	ENST00000701362	0.0	897	61401
ENSG00000291050	ENST00000701380	0.0	1609	61414
ENSG00000291050	ENST00000701535	0.0	657	61402
ENSG00000291050	ENST00000701568	0.0	595	61404
ENSG00000291052	ENST00000429114	0.0	611	43452
ENSG00000291052	ENST00000467409	0.0	2796	27545
ENSG00000291052	ENST00000471902	0.0	689	17464
ENSG00000291052	ENST00000481582	0.0	4080	25806
ENSG00000291052	ENST00000482980	0.0	3364	64219
ENSG00000291052	ENST00000685452	0.0	1053	25805
ENSG00000291052	ENST00000688334	0.0	1191	39147
ENSG00000291052	ENST00000688378	0.0	952	25709
ENSG00000291052	ENST00000689702	0.0	1735	39309
ENSG00000291052	ENST00000690235	0.0	1081	25822
ENSG00000291052	ENST00000690439	0.0	1214	39224
ENSG00000291052	ENST00000690887	0.0	1046	25849
ENSG00000291052	ENST00000691950	0.0	1664	39438
ENSG00000291052	ENST00000692080	0.0	1016	25827
ENSG00000291052	ENST00000701466	0.0	913	17420
ENSG00000291052	ENST00000701540	0.0	1514	42728
ENSG00000291052	ENST00000701596	0.0	1452	39218
ENSG00000291052	ENST00000701605	0.0	793	25774
ENSG00000291052	ENST00000701615	0.0	2704	43358
ENSG00000291280	ENST00000344693	0.0	1088	36669
ENSG00000291280	ENST00000428576	0.0	673	32058
ENSG00000291280	ENST00000429521	0.0	752	28386
ENSG00000291280	ENST00000432875	0.0	472	23412
ENSG00000291290	ENST00000630354	0.0	524	3611
ENSG00000291291	ENST00000593619	0.0	599	599
ENSG00000292434	ENST00000711629	0.0	5568	42148
ENSG00000292434	ENST00000711630	0.0	357	2468
ENSG00000292435	ENST00000711631	0.0	1258	12430
ENSG00000293035	ENST00000623554	0.0	1137	30685
ENSG00000293035	ENST00000623919	0.0	1422	7916
ENSG00000293035	ENST00000623933	0.0	668	2849
ENSG00000293035	ENST00000651050	0.0	1548	28796
ENSG00000293035	ENST00000651542	0.0	1386	34924
ENSG00000293037	ENST00000625012	0.0	1485	144293
ENSG00000293050	ENST00000672784	0.0	1441	19672
ENSG00000293062	ENST00000651618	0.0	925	29335
ENSG00000293210	ENST00000429427	0.0	967	2433
ENSG00000293210	ENST00000599569	0.0	2260	2260
ENSG00000293371	ENST00000632732	0.0	1940	1940
